Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get User List,,,2019-04-05 16:36:29,2019-04-05 16:36:35,5.699s,FAILED
,,,,,,
Test Cases/API Test/Get User List/Fail Without Auth,,,2019-04-05 16:36:29,2019-04-05 16:36:33,4.016s,PASSED
"request = findTestObject(""Object Repository/User Admin/Get User List By Organization"")",,,2019-04-05 16:36:30,2019-04-05 16:36:30,0.059s,PASSED
response = sendRequest(request),,,2019-04-05 16:36:30,2019-04-05 16:36:33,3.371s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 16:36:33,2019-04-05 16:36:33,0.018s,PASSED
,,,,,,
Test Cases/API Test/Get User List/Succeed With Auth,,,2019-04-05 16:36:33,2019-04-05 16:36:34,1.152s,FAILED
"request = findTestObject(""Object Repository/Org Admin/Add Organization"")",,,2019-04-05 16:36:34,2019-04-05 16:36:34,0.048s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.Authorization))",,,2019-04-05 16:36:34,2019-04-05 16:36:34,0.110s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 16:36:34,2019-04-05 16:36:34,0.011s,PASSED
response = sendRequest(request),,,2019-04-05 16:36:34,2019-04-05 16:36:34,0.588s,PASSED
println(Authorization),,,2019-04-05 16:36:34,2019-04-05 16:36:34,0.006s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 16:36:34,2019-04-05 16:36:34,0.029s,FAILED
