Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Organization,,,2019-04-04 17:16:19,2019-04-04 17:16:27,7.720s,FAILED
,,,,,,
Test Cases/API Test/Add Organization/Succeed With Auth,,,2019-04-04 17:16:20,2019-04-04 17:16:25,5.327s,FAILED
"request = findTestObject(""Object Repository/Org Admin/Add Organization"")",,,2019-04-04 17:16:21,2019-04-04 17:16:21,0.190s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.Authorization))",,,2019-04-04 17:16:21,2019-04-04 17:16:21,0.179s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-04 17:16:21,2019-04-04 17:16:21,0.018s,PASSED
response = sendRequest(request),,,2019-04-04 17:16:21,2019-04-04 17:16:25,3.890s,PASSED
println(Authorization),,,2019-04-04 17:16:25,2019-04-04 17:16:25,0.006s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-04 17:16:25,2019-04-04 17:16:25,0.044s,FAILED
,,,,,,
Test Cases/API Test/Add Organization/Fail Without Auth,,,2019-04-04 17:16:25,2019-04-04 17:16:26,0.900s,PASSED
"request = findTestObject(""Org Admin/Add Organization"")",,,2019-04-04 17:16:25,2019-04-04 17:16:25,0.008s,PASSED
response = sendRequest(request),,,2019-04-04 17:16:25,2019-04-04 17:16:26,0.576s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-04 17:16:26,2019-04-04 17:16:26,0.003s,PASSED
,,,,,,
Test Cases/API Test/Add Organization/Fail With Auth,,,2019-04-04 17:16:26,2019-04-04 17:16:27,0.909s,FAILED
"response = sendRequest(findTestObject(""Object Repository/Org Admin/Add Organization""))",,,2019-04-04 17:16:26,2019-04-04 17:16:27,0.629s,PASSED
"verifyEqual(statusCode, 200)",,,2019-04-04 17:16:27,2019-04-04 17:16:27,0.061s,FAILED
