Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get Organization List,,,2019-04-05 15:20:07,2019-04-05 15:20:15,7.583s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Succeed With Auth,,,2019-04-05 15:20:08,2019-04-05 15:20:13,5.802s,PASSED
"signInRequest = findTestObject(""Object Repository/Auth/Sign In"")",,,2019-04-05 15:20:08,2019-04-05 15:20:08,0.049s,PASSED
signInResponse = sendRequest(signInRequest),,,2019-04-05 15:20:08,2019-04-05 15:20:12,3.858s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-05 15:20:12,2019-04-05 15:20:12,0.010s,PASSED
jsonSlurper = new groovy.json.JsonSlurper(),,,2019-04-05 15:20:12,2019-04-05 15:20:12,0.009s,PASSED
signInResponseBody = jsonSlurper.parseText(signInResponse.getResponseBodyContent()),,,2019-04-05 15:20:12,2019-04-05 15:20:12,0.050s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + signInResponseBody.data.token))",,,2019-04-05 15:20:12,2019-04-05 15:20:12,0.027s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 15:20:12,2019-04-05 15:20:12,0.019s,PASSED
"Authorization = ""Bearer "" + token",,,2019-04-05 15:20:12,2019-04-05 15:20:12,0.156s,PASSED
response = sendRequest(request),,,2019-04-05 15:20:12,2019-04-05 15:20:13,0.978s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 15:20:13,2019-04-05 15:20:13,0.018s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", true)",,,2019-04-05 15:20:13,2019-04-05 15:20:13,0.058s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Fail Without Auth,,,2019-04-05 15:20:13,2019-04-05 15:20:14,1.158s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-05 15:20:14,2019-04-05 15:20:14,0.009s,PASSED
response = sendRequest(request),,,2019-04-05 15:20:14,2019-04-05 15:20:14,0.616s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 15:20:14,2019-04-05 15:20:14,0.006s,PASSED
