Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Organization,,,2019-04-04 14:41:05,2019-04-04 14:41:14,9.313s,FAILED
,,,,,,
Test Cases/API Test/Add Organization/Succeed With Auth,,,2019-04-04 14:41:06,2019-04-04 14:41:11,5.773s,FAILED
"request = findTestObject(""Object Repository/Org Admin/Add Organization"")",,,2019-04-04 14:41:07,2019-04-04 14:41:07,0.163s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.Authorization))",,,2019-04-04 14:41:07,2019-04-04 14:41:07,0.179s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-04 14:41:07,2019-04-04 14:41:07,0.021s,PASSED
response = sendRequest(request),,,2019-04-04 14:41:07,2019-04-04 14:41:11,4.389s,PASSED
println(Authorization),,,2019-04-04 14:41:11,2019-04-04 14:41:11,0.009s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-04 14:41:11,2019-04-04 14:41:11,0.055s,FAILED
,,,,,,
Test Cases/API Test/Add Organization/Fail Without Auth,,,2019-04-04 14:41:11,2019-04-04 14:41:13,1.546s,FAILED
"request = findTestObject(""Org Admin/Add Organization"")",,,2019-04-04 14:41:12,2019-04-04 14:41:12,0.053s,PASSED
response = sendRequest(request),,,2019-04-04 14:41:12,2019-04-04 14:41:13,1.147s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-04 14:41:13,2019-04-04 14:41:13,0.011s,FAILED
,,,,,,
Test Cases/API Test/Add Organization/Fail With Auth,,,2019-04-04 14:41:13,2019-04-04 14:41:14,1.373s,PASSED
"response = sendRequest(findTestObject(""Object Repository/Org Admin/Add Organization""))",,,2019-04-04 14:41:13,2019-04-04 14:41:14,0.847s,PASSED
"verifyEqual(statusCode, 200)",,,2019-04-04 14:41:14,2019-04-04 14:41:14,0.076s,PASSED
"verifyNotEqual(statusCode, 401)",,,2019-04-04 14:41:14,2019-04-04 14:41:14,0.026s,PASSED
"verifyElementPropertyValue(response, ""message"", ""Organization with this name already Exist !"")",,,2019-04-04 14:41:14,2019-04-04 14:41:14,0.074s,PASSED
