Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get Country States,,,2019-04-05 14:04:21,2019-04-05 14:04:28,6.992s,FAILED
,,,,,,
Test Cases/API Test/Get Country States/Fail Without Auth,,,2019-04-05 14:04:22,2019-04-05 14:04:26,4.632s,FAILED
"response = sendRequest(findTestObject(""Object Repository/Org Admin/Get Country States""))",,,2019-04-05 14:04:22,2019-04-05 14:04:26,3.739s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 14:04:26,2019-04-05 14:04:26,0.105s,FAILED
,,,,,,
Test Cases/API Test/Get Country States/Succeed With Auth,,,2019-04-05 14:04:26,2019-04-05 14:04:28,1.732s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Country States"")",,,2019-04-05 14:04:27,2019-04-05 14:04:27,0.033s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.Authorization))",,,2019-04-05 14:04:27,2019-04-05 14:04:27,0.087s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 14:04:27,2019-04-05 14:04:27,0.027s,PASSED
response = sendRequest(request),,,2019-04-05 14:04:27,2019-04-05 14:04:28,0.911s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 14:04:28,2019-04-05 14:04:28,0.005s,PASSED
"verifyElementPropertyValue(response, ""message"", ""success"")",,,2019-04-05 14:04:28,2019-04-05 14:04:28,0.125s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", true)",,,2019-04-05 14:04:28,2019-04-05 14:04:28,0.033s,PASSED
