Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get Country States,,,2019-04-04 18:00:41,2019-04-04 18:00:48,6.755s,FAILED
,,,,,,
Test Cases/API Test/Get Country States/Fail Without Auth,,,2019-04-04 18:00:41,2019-04-04 18:00:46,4.686s,FAILED
"response = sendRequest(findTestObject(""Object Repository/Org Admin/Get Country States""))",,,2019-04-04 18:00:42,2019-04-04 18:00:46,3.951s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-04 18:00:46,2019-04-04 18:00:46,0.050s,FAILED
,,,,,,
Test Cases/API Test/Get Country States/Succeed With Auth,,,2019-04-04 18:00:46,2019-04-04 18:00:47,1.522s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Country States"")",,,2019-04-04 18:00:46,2019-04-04 18:00:46,0.007s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.Authorization))",,,2019-04-04 18:00:46,2019-04-04 18:00:46,0.121s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-04 18:00:46,2019-04-04 18:00:46,0.011s,PASSED
response = sendRequest(request),,,2019-04-04 18:00:46,2019-04-04 18:00:47,0.844s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-04 18:00:47,2019-04-04 18:00:47,0.009s,PASSED
"verifyElementPropertyValue(response, ""message"", ""success"")",,,2019-04-04 18:00:47,2019-04-04 18:00:47,0.108s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", true)",,,2019-04-04 18:00:47,2019-04-04 18:00:47,0.029s,PASSED
