Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Mail History List,,,2019-04-04 18:01:26,2019-04-04 18:01:34,7.664s,FAILED
,,,,,,
Test Cases/API Test/Mail History List/Fail Without Auth,,,2019-04-04 18:01:27,2019-04-04 18:01:32,4.573s,PASSED
"request = findTestObject(""Object Repository/Mail/Mail History List"")",,,2019-04-04 18:01:28,2019-04-04 18:01:28,0.071s,PASSED
response = sendRequest(request),,,2019-04-04 18:01:28,2019-04-04 18:01:32,3.793s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-04 18:01:32,2019-04-04 18:01:32,0.021s,PASSED
,,,,,,
Test Cases/API Test/Mail History List/Succeed with Auth,,,2019-04-04 18:01:32,2019-04-04 18:01:34,2.471s,FAILED
"request = findTestObject(""Object Repository/Mail/Mail History List"")",,,2019-04-04 18:01:32,2019-04-04 18:01:32,0.009s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.Authorization))",,,2019-04-04 18:01:32,2019-04-04 18:01:32,0.161s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-04 18:01:32,2019-04-04 18:01:32,0.014s,PASSED
response = sendRequest(request),,,2019-04-04 18:01:32,2019-04-04 18:01:34,1.795s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-04 18:01:34,2019-04-04 18:01:34,0.038s,FAILED
