Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get Organization List,,,2019-04-05 15:17:47,2019-04-05 15:17:54,7.685s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Succeed With Auth,,,2019-04-05 15:17:47,2019-04-05 15:17:53,6.024s,PASSED
"signInRequest = findTestObject(""Object Repository/Auth/Sign In"")",,,2019-04-05 15:17:48,2019-04-05 15:17:48,0.081s,PASSED
signInResponse = sendRequest(signInRequest),,,2019-04-05 15:17:48,2019-04-05 15:17:52,3.938s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-05 15:17:52,2019-04-05 15:17:52,0.013s,PASSED
jsonSlurper = new groovy.json.JsonSlurper(),,,2019-04-05 15:17:52,2019-04-05 15:17:52,0.017s,PASSED
signInResponseBody = jsonSlurper.parseText(signInResponse.getResponseBodyContent()),,,2019-04-05 15:17:52,2019-04-05 15:17:52,0.060s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + signInResponseBody.data.token))",,,2019-04-05 15:17:52,2019-04-05 15:17:52,0.027s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 15:17:52,2019-04-05 15:17:52,0.022s,PASSED
"Authorization = ""Bearer "" + token",,,2019-04-05 15:17:52,2019-04-05 15:17:52,0.216s,PASSED
response = sendRequest(request),,,2019-04-05 15:17:52,2019-04-05 15:17:53,0.979s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 15:17:53,2019-04-05 15:17:53,0.025s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", true)",,,2019-04-05 15:17:53,2019-04-05 15:17:53,0.060s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Fail Without Auth,,,2019-04-05 15:17:53,2019-04-05 15:17:54,1.075s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-05 15:17:53,2019-04-05 15:17:53,0.009s,PASSED
response = sendRequest(request),,,2019-04-05 15:17:53,2019-04-05 15:17:54,0.647s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 15:17:54,2019-04-05 15:17:54,0.006s,PASSED
