Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sign In,,,2019-04-05 16:38:22,2019-04-05 16:38:34,12.834s,FAILED
,,,,,,
Test Cases/API Test/Sign In/When Successful,,,2019-04-05 16:38:23,2019-04-05 16:38:30,7.409s,PASSED
"sendRequest(findTestObject(""Object Repository/Auth/Sign In""))",,,2019-04-05 16:38:24,2019-04-05 16:38:29,4.897s,PASSED
"response = sendRequestAndVerify(findTestObject(""Object Repository/Auth/Sign In""))",,,2019-04-05 16:38:29,2019-04-05 16:38:30,1.480s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", true)",,,2019-04-05 16:38:30,2019-04-05 16:38:30,0.077s,PASSED
"verifyElementPropertyValue(response, ""message"", ""Successfully Authenticated !"")",,,2019-04-05 16:38:30,2019-04-05 16:38:30,0.029s,PASSED
,,,,,,
Test Cases/API Test/Sign In/When Unsuccessful/Invalid Password,,,2019-04-05 16:38:30,2019-04-05 16:38:33,2.180s,FAILED
"sendRequest(findTestObject(""Object Repository/Auth/Sign In""))",,,2019-04-05 16:38:31,2019-04-05 16:38:32,0.835s,PASSED
"response = sendRequestAndVerify(findTestObject(""Object Repository/Auth/Sign In""))",,,2019-04-05 16:38:32,2019-04-05 16:38:32,0.890s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", false)",,,2019-04-05 16:38:32,2019-04-05 16:38:33,0.057s,FAILED
,,,,,,
Test Cases/API Test/Sign In/When Unsuccessful/Invalid Username,,,2019-04-05 16:38:33,2019-04-05 16:38:34,1.785s,FAILED
"sendRequest(findTestObject(""Object Repository/Auth/Sign In""))",,,2019-04-05 16:38:33,2019-04-05 16:38:34,0.811s,PASSED
"response = sendRequestAndVerify(findTestObject(""Object Repository/Auth/Sign In""))",,,2019-04-05 16:38:34,2019-04-05 16:38:34,0.709s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", false)",,,2019-04-05 16:38:34,2019-04-05 16:38:34,0.023s,FAILED
