Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get All Features,,,2019-04-05 12:03:56,2019-04-05 12:04:02,6.664s,FAILED
,,,,,,
Test Cases/API Test/Get All Features/Fail Without Auth,,,2019-04-05 12:03:56,2019-04-05 12:04:01,4.779s,FAILED
"request = findTestObject(""Object Repository/Org Admin/Get All Features"")",,,2019-04-05 12:03:57,2019-04-05 12:03:57,0.041s,PASSED
response = sendRequest(request),,,2019-04-05 12:03:57,2019-04-05 12:04:01,4.131s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 12:04:01,2019-04-05 12:04:01,0.045s,FAILED
,,,,,,
Test Cases/API Test/Get All Features/Succeed With Auth,,,2019-04-05 12:04:01,2019-04-05 12:04:02,1.397s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get All Features"")",,,2019-04-05 12:04:01,2019-04-05 12:04:01,0.006s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.Authorization))",,,2019-04-05 12:04:01,2019-04-05 12:04:01,0.121s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 12:04:01,2019-04-05 12:04:01,0.011s,PASSED
response = sendRequest(request),,,2019-04-05 12:04:01,2019-04-05 12:04:02,0.808s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 12:04:02,2019-04-05 12:04:02,0.004s,PASSED
"verifyElementPropertyValue(response, ""message"", ""success"")",,,2019-04-05 12:04:02,2019-04-05 12:04:02,0.076s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", true)",,,2019-04-05 12:04:02,2019-04-05 12:04:02,0.029s,PASSED
