Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get User List,,,2019-04-04 18:01:14,2019-04-04 18:01:23,8.640s,FAILED
,,,,,,
Test Cases/API Test/Get User List/Fail Without Auth,,,2019-04-04 18:01:15,2019-04-04 18:01:21,6.185s,FAILED
"request = findTestObject(""Object Repository/User Admin/Get User List By Organization"")",,,2019-04-04 18:01:15,2019-04-04 18:01:15,0.043s,PASSED
response = sendRequest(request),,,2019-04-04 18:01:15,2019-04-04 18:01:21,5.447s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-04 18:01:21,2019-04-04 18:01:21,0.044s,FAILED
,,,,,,
Test Cases/API Test/Get User List/Succeed With Auth,,,2019-04-04 18:01:21,2019-04-04 18:01:23,1.846s,FAILED
"request = findTestObject(""Object Repository/Org Admin/Add Organization"")",,,2019-04-04 18:01:21,2019-04-04 18:01:21,0.021s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.Authorization))",,,2019-04-04 18:01:21,2019-04-04 18:01:21,0.129s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-04 18:01:21,2019-04-04 18:01:21,0.012s,PASSED
response = sendRequest(request),,,2019-04-04 18:01:21,2019-04-04 18:01:23,1.248s,PASSED
println(Authorization),,,2019-04-04 18:01:23,2019-04-04 18:01:23,0.006s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-04 18:01:23,2019-04-04 18:01:23,0.019s,FAILED
