Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get Organization List,,,2019-04-04 17:28:32,2019-04-04 17:28:40,7.826s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Succeed With Auth,,,2019-04-04 17:28:32,2019-04-04 17:28:38,6.309s,PASSED
"signInRequest = findTestObject(""Object Repository/Auth/Sign In"")",,,2019-04-04 17:28:33,2019-04-04 17:28:33,0.079s,PASSED
signInResponse = sendRequest(signInRequest),,,2019-04-04 17:28:33,2019-04-04 17:28:37,3.909s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-04 17:28:37,2019-04-04 17:28:37,0.007s,PASSED
jsonSlurper = new groovy.json.JsonSlurper(),,,2019-04-04 17:28:37,2019-04-04 17:28:37,0.009s,PASSED
signInResponseBody = jsonSlurper.parseText(signInResponse.getResponseBodyContent()),,,2019-04-04 17:28:37,2019-04-04 17:28:37,0.055s,PASSED
"GlobalVariableHelper.addGlobalVariable(""Authorization"", ""Bearer "" + token)",,,2019-04-04 17:28:37,2019-04-04 17:28:37,0.338s,PASSED
"Authorization = ""Bearer "" + token",,,2019-04-04 17:28:37,2019-04-04 17:28:37,0.004s,PASSED
println(Authorization),,,2019-04-04 17:28:37,2019-04-04 17:28:37,0.019s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + signInResponseBody.data.token))",,,2019-04-04 17:28:37,2019-04-04 17:28:37,0.027s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-04 17:28:37,2019-04-04 17:28:37,0.025s,PASSED
"Authorization = ""Bearer "" + token",,,2019-04-04 17:28:37,2019-04-04 17:28:37,0.003s,PASSED
response = sendRequest(request),,,2019-04-04 17:28:37,2019-04-04 17:28:38,1.046s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-04 17:28:38,2019-04-04 17:28:38,0.022s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", true)",,,2019-04-04 17:28:38,2019-04-04 17:28:38,0.041s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Fail Without Auth,,,2019-04-04 17:28:38,2019-04-04 17:28:39,0.954s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-04 17:28:39,2019-04-04 17:28:39,0.008s,PASSED
response = sendRequest(request),,,2019-04-04 17:28:39,2019-04-04 17:28:39,0.662s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-04 17:28:39,2019-04-04 17:28:39,0.009s,PASSED
