Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get Temporary Password,,,2019-04-05 14:10:18,2019-04-05 14:10:24,6.553s,FAILED
,,,,,,
Test Cases/API Test/Get Temporary Password/Fail Without Auth,,,2019-04-05 14:10:18,2019-04-05 14:10:23,4.373s,PASSED
"request = findTestObject(""Object Repository/User Admin/Get Temporary Password"")",,,2019-04-05 14:10:19,2019-04-05 14:10:19,0.060s,PASSED
response = sendRequest(request),,,2019-04-05 14:10:19,2019-04-05 14:10:23,3.507s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 14:10:23,2019-04-05 14:10:23,0.027s,PASSED
,,,,,,
Test Cases/API Test/Get Temporary Password/Succeed With Auth,,,2019-04-05 14:10:23,2019-04-05 14:10:24,1.412s,FAILED
"request = findTestObject(""Object Repository/User Admin/Get Temporary Password"")",,,2019-04-05 14:10:23,2019-04-05 14:10:23,0.008s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.Authorization))",,,2019-04-05 14:10:23,2019-04-05 14:10:24,0.248s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 14:10:24,2019-04-05 14:10:24,0.024s,PASSED
response = sendRequest(request),,,2019-04-05 14:10:24,2019-04-05 14:10:24,0.608s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 14:10:24,2019-04-05 14:10:24,0.025s,FAILED
