Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get Organization List,,,2019-04-05 14:03:01,2019-04-05 14:03:09,8.057s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Succeed With Auth,,,2019-04-05 14:03:02,2019-04-05 14:03:08,6.035s,PASSED
"signInRequest = findTestObject(""Object Repository/Auth/Sign In"")",,,2019-04-05 14:03:03,2019-04-05 14:03:03,0.064s,PASSED
signInResponse = sendRequest(signInRequest),,,2019-04-05 14:03:03,2019-04-05 14:03:07,4.089s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-05 14:03:07,2019-04-05 14:03:07,0.012s,PASSED
jsonSlurper = new groovy.json.JsonSlurper(),,,2019-04-05 14:03:07,2019-04-05 14:03:07,0.019s,PASSED
signInResponseBody = jsonSlurper.parseText(signInResponse.getResponseBodyContent()),,,2019-04-05 14:03:07,2019-04-05 14:03:07,0.052s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + signInResponseBody.data.token))",,,2019-04-05 14:03:07,2019-04-05 14:03:07,0.031s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 14:03:07,2019-04-05 14:03:07,0.020s,PASSED
"Authorization = ""Bearer "" + token",,,2019-04-05 14:03:07,2019-04-05 14:03:07,0.060s,PASSED
response = sendRequest(request),,,2019-04-05 14:03:07,2019-04-05 14:03:08,0.988s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 14:03:08,2019-04-05 14:03:08,0.019s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", true)",,,2019-04-05 14:03:08,2019-04-05 14:03:08,0.066s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Fail Without Auth,,,2019-04-05 14:03:08,2019-04-05 14:03:09,1.174s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-05 14:03:09,2019-04-05 14:03:09,0.008s,PASSED
response = sendRequest(request),,,2019-04-05 14:03:09,2019-04-05 14:03:09,0.674s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 14:03:09,2019-04-05 14:03:09,0.005s,PASSED
