Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Organization,,,2019-04-04 18:23:30,2019-04-04 18:23:38,7.672s,FAILED
,,,,,,
Test Cases/API Test/Add Organization/Succeed With Auth,,,2019-04-04 18:23:31,2019-04-04 18:23:36,5.239s,FAILED
"request = findTestObject(""Object Repository/Org Admin/Add Organization"")",,,2019-04-04 18:23:31,2019-04-04 18:23:32,0.168s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.Authorization))",,,2019-04-04 18:23:32,2019-04-04 18:23:32,0.176s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-04 18:23:32,2019-04-04 18:23:32,0.017s,PASSED
response = sendRequest(request),,,2019-04-04 18:23:32,2019-04-04 18:23:36,3.962s,PASSED
println(Authorization),,,2019-04-04 18:23:36,2019-04-04 18:23:36,0.005s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-04 18:23:36,2019-04-04 18:23:36,0.052s,FAILED
,,,,,,
Test Cases/API Test/Add Organization/Fail Without Auth,,,2019-04-04 18:23:36,2019-04-04 18:23:37,0.942s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Add Organization"")",,,2019-04-04 18:23:36,2019-04-04 18:23:36,0.014s,PASSED
response = sendRequest(request),,,2019-04-04 18:23:36,2019-04-04 18:23:37,0.618s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-04 18:23:37,2019-04-04 18:23:37,0.004s,PASSED
,,,,,,
Test Cases/API Test/Add Organization/Fail With Auth,,,2019-04-04 18:23:37,2019-04-04 18:23:38,0.938s,FAILED
"response = sendRequest(findTestObject(""Object Repository/Org Admin/Add Organization""))",,,2019-04-04 18:23:37,2019-04-04 18:23:38,0.569s,PASSED
"verifyEqual(statusCode, 200)",,,2019-04-04 18:23:38,2019-04-04 18:23:38,0.088s,FAILED
