Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get Country States,,,2019-04-05 12:04:06,2019-04-05 12:04:12,6.446s,FAILED
,,,,,,
Test Cases/API Test/Get Country States/Fail Without Auth,,,2019-04-05 12:04:06,2019-04-05 12:04:11,4.537s,FAILED
"response = sendRequest(findTestObject(""Object Repository/Org Admin/Get Country States""))",,,2019-04-05 12:04:07,2019-04-05 12:04:11,3.870s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 12:04:11,2019-04-05 12:04:11,0.049s,FAILED
,,,,,,
Test Cases/API Test/Get Country States/Succeed With Auth,,,2019-04-05 12:04:11,2019-04-05 12:04:12,1.341s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Country States"")",,,2019-04-05 12:04:11,2019-04-05 12:04:11,0.007s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.Authorization))",,,2019-04-05 12:04:11,2019-04-05 12:04:11,0.106s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 12:04:11,2019-04-05 12:04:11,0.013s,PASSED
response = sendRequest(request),,,2019-04-05 12:04:11,2019-04-05 12:04:12,0.793s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 12:04:12,2019-04-05 12:04:12,0.004s,PASSED
"verifyElementPropertyValue(response, ""message"", ""success"")",,,2019-04-05 12:04:12,2019-04-05 12:04:12,0.056s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", true)",,,2019-04-05 12:04:12,2019-04-05 12:04:12,0.023s,PASSED
