Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get Organization List,,,2019-04-05 16:37:09,2019-04-05 16:37:24,14.534s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Succeed With Auth,,,2019-04-05 16:37:10,2019-04-05 16:37:23,12.125s,PASSED
"signInRequest = findTestObject(""Object Repository/Auth/Sign In"")",,,2019-04-05 16:37:12,2019-04-05 16:37:12,0.079s,PASSED
signInResponse = sendRequest(signInRequest),,,2019-04-05 16:37:12,2019-04-05 16:37:20,8.752s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-05 16:37:20,2019-04-05 16:37:21,0.157s,PASSED
jsonSlurper = new groovy.json.JsonSlurper(),,,2019-04-05 16:37:21,2019-04-05 16:37:21,0.008s,PASSED
signInResponseBody = jsonSlurper.parseText(signInResponse.getResponseBodyContent()),,,2019-04-05 16:37:21,2019-04-05 16:37:21,0.037s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + signInResponseBody.data.token))",,,2019-04-05 16:37:21,2019-04-05 16:37:21,0.029s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 16:37:21,2019-04-05 16:37:21,0.020s,PASSED
"Authorization = ""Bearer "" + token",,,2019-04-05 16:37:21,2019-04-05 16:37:21,0.295s,PASSED
response = sendRequest(request),,,2019-04-05 16:37:21,2019-04-05 16:37:22,1.422s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 16:37:22,2019-04-05 16:37:22,0.017s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", true)",,,2019-04-05 16:37:22,2019-04-05 16:37:23,0.071s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Fail Without Auth,,,2019-04-05 16:37:23,2019-04-05 16:37:24,1.190s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-05 16:37:23,2019-04-05 16:37:23,0.009s,PASSED
response = sendRequest(request),,,2019-04-05 16:37:23,2019-04-05 16:37:24,0.735s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 16:37:24,2019-04-05 16:37:24,0.006s,PASSED
