Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get Organization List,,,2019-04-05 15:12:22,2019-04-05 15:12:29,7.790s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Succeed With Auth,,,2019-04-05 15:12:22,2019-04-05 15:12:28,6.329s,PASSED
"signInRequest = findTestObject(""Object Repository/Auth/Sign In"")",,,2019-04-05 15:12:23,2019-04-05 15:12:23,0.070s,PASSED
signInResponse = sendRequest(signInRequest),,,2019-04-05 15:12:23,2019-04-05 15:12:27,4.218s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-05 15:12:27,2019-04-05 15:12:27,0.020s,PASSED
jsonSlurper = new groovy.json.JsonSlurper(),,,2019-04-05 15:12:27,2019-04-05 15:12:27,0.012s,PASSED
signInResponseBody = jsonSlurper.parseText(signInResponse.getResponseBodyContent()),,,2019-04-05 15:12:27,2019-04-05 15:12:27,0.073s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + signInResponseBody.data.token))",,,2019-04-05 15:12:27,2019-04-05 15:12:27,0.027s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 15:12:27,2019-04-05 15:12:27,0.021s,PASSED
"Authorization = ""Bearer "" + token",,,2019-04-05 15:12:27,2019-04-05 15:12:27,0.172s,PASSED
response = sendRequest(request),,,2019-04-05 15:12:27,2019-04-05 15:12:28,1.060s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 15:12:28,2019-04-05 15:12:28,0.022s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", true)",,,2019-04-05 15:12:28,2019-04-05 15:12:28,0.060s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Fail Without Auth,,,2019-04-05 15:12:28,2019-04-05 15:12:29,0.941s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-05 15:12:29,2019-04-05 15:12:29,0.009s,PASSED
response = sendRequest(request),,,2019-04-05 15:12:29,2019-04-05 15:12:29,0.618s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 15:12:29,2019-04-05 15:12:29,0.005s,PASSED
