Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get Organization List,,,2019-04-05 15:13:01,2019-04-05 15:13:08,7.455s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Succeed With Auth,,,2019-04-05 15:13:01,2019-04-05 15:13:07,5.976s,PASSED
"signInRequest = findTestObject(""Object Repository/Auth/Sign In"")",,,2019-04-05 15:13:02,2019-04-05 15:13:02,0.073s,PASSED
signInResponse = sendRequest(signInRequest),,,2019-04-05 15:13:02,2019-04-05 15:13:06,3.862s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-05 15:13:06,2019-04-05 15:13:06,0.014s,PASSED
jsonSlurper = new groovy.json.JsonSlurper(),,,2019-04-05 15:13:06,2019-04-05 15:13:06,0.013s,PASSED
signInResponseBody = jsonSlurper.parseText(signInResponse.getResponseBodyContent()),,,2019-04-05 15:13:06,2019-04-05 15:13:06,0.064s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + signInResponseBody.data.token))",,,2019-04-05 15:13:06,2019-04-05 15:13:06,0.034s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 15:13:06,2019-04-05 15:13:06,0.021s,PASSED
"Authorization = ""Bearer "" + token",,,2019-04-05 15:13:06,2019-04-05 15:13:06,0.191s,PASSED
response = sendRequest(request),,,2019-04-05 15:13:06,2019-04-05 15:13:07,1.038s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 15:13:07,2019-04-05 15:13:07,0.025s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", true)",,,2019-04-05 15:13:07,2019-04-05 15:13:07,0.058s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Fail Without Auth,,,2019-04-05 15:13:07,2019-04-05 15:13:08,0.954s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-05 15:13:07,2019-04-05 15:13:07,0.009s,PASSED
response = sendRequest(request),,,2019-04-05 15:13:07,2019-04-05 15:13:08,0.621s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 15:13:08,2019-04-05 15:13:08,0.008s,PASSED
