Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Organization,,,2019-04-05 12:03:22,2019-04-05 12:03:30,7.370s,FAILED
,,,,,,
Test Cases/API Test/Add Organization/Succeed With Auth,,,2019-04-05 12:03:23,2019-04-05 12:03:28,4.920s,FAILED
"request = findTestObject(""Object Repository/Org Admin/Add Organization"")",,,2019-04-05 12:03:24,2019-04-05 12:03:24,0.173s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.Authorization))",,,2019-04-05 12:03:24,2019-04-05 12:03:24,0.145s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 12:03:24,2019-04-05 12:03:24,0.013s,PASSED
response = sendRequest(request),,,2019-04-05 12:03:24,2019-04-05 12:03:28,3.721s,PASSED
println(Authorization),,,2019-04-05 12:03:28,2019-04-05 12:03:28,0.004s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 12:03:28,2019-04-05 12:03:28,0.052s,FAILED
,,,,,,
Test Cases/API Test/Add Organization/Fail Without Auth,,,2019-04-05 12:03:28,2019-04-05 12:03:29,1.019s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Add Organization"")",,,2019-04-05 12:03:28,2019-04-05 12:03:28,0.016s,PASSED
response = sendRequest(request),,,2019-04-05 12:03:28,2019-04-05 12:03:29,0.692s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 12:03:29,2019-04-05 12:03:29,0.004s,PASSED
,,,,,,
Test Cases/API Test/Add Organization/Fail With Auth,,,2019-04-05 12:03:29,2019-04-05 12:03:30,0.867s,FAILED
"response = sendRequest(findTestObject(""Object Repository/Org Admin/Add Organization""))",,,2019-04-05 12:03:29,2019-04-05 12:03:30,0.592s,PASSED
"verifyEqual(statusCode, 200)",,,2019-04-05 12:03:30,2019-04-05 12:03:30,0.056s,FAILED
