Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get Organization List,,,2019-04-05 12:50:28,2019-04-05 12:50:39,11.548s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Succeed With Auth,,,2019-04-05 12:50:29,2019-04-05 12:50:38,9.768s,PASSED
"signInRequest = findTestObject(""Object Repository/Auth/Sign In"")",,,2019-04-05 12:50:30,2019-04-05 12:50:30,0.081s,PASSED
signInResponse = sendRequest(signInRequest),,,2019-04-05 12:50:30,2019-04-05 12:50:36,6.537s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-05 12:50:36,2019-04-05 12:50:36,0.017s,PASSED
jsonSlurper = new groovy.json.JsonSlurper(),,,2019-04-05 12:50:36,2019-04-05 12:50:36,0.021s,PASSED
signInResponseBody = jsonSlurper.parseText(signInResponse.getResponseBodyContent()),,,2019-04-05 12:50:36,2019-04-05 12:50:36,0.070s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + signInResponseBody.data.token))",,,2019-04-05 12:50:36,2019-04-05 12:50:36,0.034s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 12:50:36,2019-04-05 12:50:36,0.027s,PASSED
"Authorization = ""Bearer "" + token",,,2019-04-05 12:50:36,2019-04-05 12:50:37,0.303s,PASSED
response = sendRequest(request),,,2019-04-05 12:50:37,2019-04-05 12:50:38,1.461s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 12:50:38,2019-04-05 12:50:38,0.021s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", true)",,,2019-04-05 12:50:38,2019-04-05 12:50:38,0.101s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Fail Without Auth,,,2019-04-05 12:50:38,2019-04-05 12:50:39,1.067s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-05 12:50:39,2019-04-05 12:50:39,0.008s,PASSED
response = sendRequest(request),,,2019-04-05 12:50:39,2019-04-05 12:50:39,0.676s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 12:50:39,2019-04-05 12:50:39,0.003s,PASSED
