Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get User List,,,2019-04-05 12:53:51,2019-04-05 12:53:57,6.236s,FAILED
,,,,,,
Test Cases/API Test/Get User List/Fail Without Auth,,,2019-04-05 12:53:51,2019-04-05 12:53:56,4.456s,PASSED
"request = findTestObject(""Object Repository/User Admin/Get User List By Organization"")",,,2019-04-05 12:53:52,2019-04-05 12:53:52,0.047s,PASSED
response = sendRequest(request),,,2019-04-05 12:53:52,2019-04-05 12:53:56,3.742s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 12:53:56,2019-04-05 12:53:56,0.018s,PASSED
,,,,,,
Test Cases/API Test/Get User List/Succeed With Auth,,,2019-04-05 12:53:56,2019-04-05 12:53:57,1.142s,FAILED
"request = findTestObject(""Object Repository/Org Admin/Add Organization"")",,,2019-04-05 12:53:56,2019-04-05 12:53:56,0.016s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.Authorization))",,,2019-04-05 12:53:56,2019-04-05 12:53:56,0.131s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 12:53:56,2019-04-05 12:53:56,0.017s,PASSED
response = sendRequest(request),,,2019-04-05 12:53:56,2019-04-05 12:53:57,0.606s,PASSED
println(Authorization),,,2019-04-05 12:53:57,2019-04-05 12:53:57,0.005s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 12:53:57,2019-04-05 12:53:57,0.028s,FAILED
