Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get Organization List,,,2019-04-05 12:03:11,2019-04-05 12:03:18,7.323s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Succeed With Auth,,,2019-04-05 12:03:12,2019-04-05 12:03:17,5.748s,PASSED
"signInRequest = findTestObject(""Object Repository/Auth/Sign In"")",,,2019-04-05 12:03:12,2019-04-05 12:03:12,0.080s,PASSED
signInResponse = sendRequest(signInRequest),,,2019-04-05 12:03:12,2019-04-05 12:03:16,3.688s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-05 12:03:16,2019-04-05 12:03:16,0.009s,PASSED
jsonSlurper = new groovy.json.JsonSlurper(),,,2019-04-05 12:03:16,2019-04-05 12:03:16,0.012s,PASSED
signInResponseBody = jsonSlurper.parseText(signInResponse.getResponseBodyContent()),,,2019-04-05 12:03:16,2019-04-05 12:03:16,0.052s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + signInResponseBody.data.token))",,,2019-04-05 12:03:16,2019-04-05 12:03:16,0.027s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 12:03:16,2019-04-05 12:03:16,0.026s,PASSED
"Authorization = ""Bearer "" + token",,,2019-04-05 12:03:16,2019-04-05 12:03:16,0.229s,PASSED
response = sendRequest(request),,,2019-04-05 12:03:16,2019-04-05 12:03:17,1.040s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 12:03:17,2019-04-05 12:03:17,0.015s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", true)",,,2019-04-05 12:03:17,2019-04-05 12:03:17,0.057s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Fail Without Auth,,,2019-04-05 12:03:17,2019-04-05 12:03:18,1.040s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-05 12:03:18,2019-04-05 12:03:18,0.010s,PASSED
response = sendRequest(request),,,2019-04-05 12:03:18,2019-04-05 12:03:18,0.660s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 12:03:18,2019-04-05 12:03:18,0.003s,PASSED
