Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Organization,,,2019-04-05 15:10:44,2019-04-05 15:10:52,8.276s,FAILED
,,,,,,
Test Cases/API Test/Add Organization/Succeed With Auth,,,2019-04-05 15:10:44,2019-04-05 15:10:50,5.596s,FAILED
"request = findTestObject(""Object Repository/Org Admin/Add Organization"")",,,2019-04-05 15:10:45,2019-04-05 15:10:45,0.205s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.Authorization))",,,2019-04-05 15:10:45,2019-04-05 15:10:45,0.143s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 15:10:45,2019-04-05 15:10:45,0.079s,PASSED
response = sendRequest(request),,,2019-04-05 15:10:45,2019-04-05 15:10:50,4.320s,PASSED
println(Authorization),,,2019-04-05 15:10:50,2019-04-05 15:10:50,0.019s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 15:10:50,2019-04-05 15:10:50,0.065s,FAILED
,,,,,,
Test Cases/API Test/Add Organization/Fail Without Auth,,,2019-04-05 15:10:50,2019-04-05 15:10:51,1.088s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Add Organization"")",,,2019-04-05 15:10:50,2019-04-05 15:10:50,0.025s,PASSED
response = sendRequest(request),,,2019-04-05 15:10:50,2019-04-05 15:10:51,0.676s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 15:10:51,2019-04-05 15:10:51,0.007s,PASSED
,,,,,,
Test Cases/API Test/Add Organization/Fail With Auth,,,2019-04-05 15:10:51,2019-04-05 15:10:52,1.015s,FAILED
"response = sendRequest(findTestObject(""Object Repository/Org Admin/Add Organization""))",,,2019-04-05 15:10:51,2019-04-05 15:10:52,0.616s,PASSED
"verifyEqual(statusCode, 200)",,,2019-04-05 15:10:52,2019-04-05 15:10:52,0.114s,FAILED
