Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Mail History List,,,2019-04-05 16:38:06,2019-04-05 16:38:20,14.866s,FAILED
,,,,,,
Test Cases/API Test/Mail History List/Fail Without Auth,,,2019-04-05 16:38:06,2019-04-05 16:38:18,11.177s,PASSED
"request = findTestObject(""Object Repository/Mail/Mail History List"")",,,2019-04-05 16:38:08,2019-04-05 16:38:08,0.098s,PASSED
response = sendRequest(request),,,2019-04-05 16:38:08,2019-04-05 16:38:17,9.463s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 16:38:17,2019-04-05 16:38:18,0.021s,PASSED
,,,,,,
Test Cases/API Test/Mail History List/Succeed with Auth,,,2019-04-05 16:38:18,2019-04-05 16:38:20,2.692s,FAILED
"request = findTestObject(""Object Repository/Mail/Mail History List"")",,,2019-04-05 16:38:19,2019-04-05 16:38:19,0.008s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.Authorization))",,,2019-04-05 16:38:19,2019-04-05 16:38:20,0.329s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 16:38:20,2019-04-05 16:38:20,0.015s,PASSED
response = sendRequest(request),,,2019-04-05 16:38:20,2019-04-05 16:38:20,0.576s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 16:38:20,2019-04-05 16:38:20,0.030s,FAILED
