Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get Country States,,,2019-04-05 16:36:03,2019-04-05 16:36:09,5.864s,FAILED
,,,,,,
Test Cases/API Test/Get Country States/Fail Without Auth,,,2019-04-05 16:36:04,2019-04-05 16:36:08,4.045s,FAILED
"response = sendRequest(findTestObject(""Object Repository/Org Admin/Get Country States""))",,,2019-04-05 16:36:04,2019-04-05 16:36:08,3.463s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 16:36:08,2019-04-05 16:36:08,0.039s,FAILED
,,,,,,
Test Cases/API Test/Get Country States/Succeed With Auth,,,2019-04-05 16:36:08,2019-04-05 16:36:09,1.382s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Country States"")",,,2019-04-05 16:36:08,2019-04-05 16:36:08,0.006s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.Authorization))",,,2019-04-05 16:36:08,2019-04-05 16:36:08,0.133s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 16:36:08,2019-04-05 16:36:08,0.014s,PASSED
response = sendRequest(request),,,2019-04-05 16:36:08,2019-04-05 16:36:09,0.789s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 16:36:09,2019-04-05 16:36:09,0.005s,PASSED
"verifyElementPropertyValue(response, ""message"", ""success"")",,,2019-04-05 16:36:09,2019-04-05 16:36:09,0.072s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", true)",,,2019-04-05 16:36:09,2019-04-05 16:36:09,0.030s,PASSED
