Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get All Features,,,2019-04-05 12:49:16,2019-04-05 12:49:44,27.282s,FAILED
,,,,,,
Test Cases/API Test/Get All Features/Fail Without Auth,,,2019-04-05 12:49:20,2019-04-05 12:49:40,19.751s,FAILED
"request = findTestObject(""Object Repository/Org Admin/Get All Features"")",,,2019-04-05 12:49:24,2019-04-05 12:49:25,0.197s,PASSED
response = sendRequest(request),,,2019-04-05 12:49:25,2019-04-05 12:49:39,14.743s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 12:49:39,2019-04-05 12:49:40,0.510s,FAILED
,,,,,,
Test Cases/API Test/Get All Features/Succeed With Auth,,,2019-04-05 12:49:40,2019-04-05 12:49:44,3.757s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get All Features"")",,,2019-04-05 12:49:42,2019-04-05 12:49:42,0.009s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.Authorization))",,,2019-04-05 12:49:42,2019-04-05 12:49:43,0.475s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 12:49:43,2019-04-05 12:49:43,0.025s,PASSED
response = sendRequest(request),,,2019-04-05 12:49:43,2019-04-05 12:49:43,0.832s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 12:49:43,2019-04-05 12:49:43,0.005s,PASSED
"verifyElementPropertyValue(response, ""message"", ""success"")",,,2019-04-05 12:49:43,2019-04-05 12:49:44,0.110s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", true)",,,2019-04-05 12:49:44,2019-04-05 12:49:44,0.041s,PASSED
