Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get User List,,,2019-04-05 12:00:55,2019-04-05 12:01:01,6.512s,FAILED
,,,,,,
Test Cases/API Test/Get User List/Fail Without Auth,,,2019-04-05 12:00:55,2019-04-05 12:01:00,4.884s,PASSED
"request = findTestObject(""Object Repository/User Admin/Get User List By Organization"")",,,2019-04-05 12:00:56,2019-04-05 12:00:56,0.042s,PASSED
response = sendRequest(request),,,2019-04-05 12:00:56,2019-04-05 12:01:00,4.196s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 12:01:00,2019-04-05 12:01:00,0.018s,PASSED
,,,,,,
Test Cases/API Test/Get User List/Succeed With Auth,,,2019-04-05 12:01:00,2019-04-05 12:01:01,1.147s,FAILED
"request = findTestObject(""Object Repository/Org Admin/Add Organization"")",,,2019-04-05 12:01:01,2019-04-05 12:01:01,0.019s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.Authorization))",,,2019-04-05 12:01:01,2019-04-05 12:01:01,0.139s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 12:01:01,2019-04-05 12:01:01,0.016s,PASSED
response = sendRequest(request),,,2019-04-05 12:01:01,2019-04-05 12:01:01,0.609s,PASSED
println(Authorization),,,2019-04-05 12:01:01,2019-04-05 12:01:01,0.006s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 12:01:01,2019-04-05 12:01:01,0.026s,FAILED
