Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get Organization List,,,2019-04-04 17:14:59,2019-04-04 17:15:07,8.737s,ERROR
,,,,,,
Test Cases/API Test/Get Organization List/Succeed With Auth,,,2019-04-04 17:14:59,2019-04-04 17:15:06,6.361s,PASSED
"signInRequest = findTestObject(""Auth/Sign In"")",,,2019-04-04 17:15:00,2019-04-04 17:15:00,0.078s,PASSED
signInResponse = sendRequest(signInRequest),,,2019-04-04 17:15:00,2019-04-04 17:15:04,4.030s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-04 17:15:04,2019-04-04 17:15:04,0.042s,PASSED
jsonSlurper = new groovy.json.JsonSlurper(),,,2019-04-04 17:15:04,2019-04-04 17:15:04,0.013s,PASSED
signInResponseBody = jsonSlurper.parseText(signInResponse.getResponseBodyContent()),,,2019-04-04 17:15:04,2019-04-04 17:15:04,0.042s,PASSED
"GlobalVariableHelper.addGlobalVariable(""Authorization"", ""Bearer "" + token)",,,2019-04-04 17:15:04,2019-04-04 17:15:05,0.341s,PASSED
"Authorization = ""Bearer "" + token",,,2019-04-04 17:15:05,2019-04-04 17:15:05,0.005s,PASSED
println(Authorization),,,2019-04-04 17:15:05,2019-04-04 17:15:05,0.017s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + signInResponseBody.data.token))",,,2019-04-04 17:15:05,2019-04-04 17:15:05,0.028s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-04 17:15:05,2019-04-04 17:15:05,0.028s,PASSED
"Authorization = ""Bearer "" + token",,,2019-04-04 17:15:05,2019-04-04 17:15:05,0.002s,PASSED
response = sendRequest(request),,,2019-04-04 17:15:05,2019-04-04 17:15:06,0.997s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-04 17:15:06,2019-04-04 17:15:06,0.017s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", true)",,,2019-04-04 17:15:06,2019-04-04 17:15:06,0.120s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Fail Without Auth,,,2019-04-04 17:15:06,2019-04-04 17:15:07,1.031s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-04 17:15:06,2019-04-04 17:15:06,0.010s,PASSED
response = sendRequest(request),,,2019-04-04 17:15:06,2019-04-04 17:15:07,0.669s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-04 17:15:07,2019-04-04 17:15:07,0.005s,PASSED
,,,,,,
Test Cases/API Test/Activation/Succeed with Auth,,,2019-04-04 17:15:07,2019-04-04 17:15:07,0.400s,ERROR
"request = findTestObject(""Object Repository/Org Admin/Reactivate Organization"")",,,2019-04-04 17:15:07,2019-04-04 17:15:07,0.029s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + signInResponseBody.data.token))",,,2019-04-04 17:15:07,2019-04-04 17:15:07,0.032s,ERROR
