Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Get Organization List,,,2019-04-05 16:35:09,2019-04-05 16:35:22,12.567s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Succeed With Auth,,,2019-04-05 16:35:10,2019-04-05 16:35:21,10.653s,PASSED
"signInRequest = findTestObject(""Object Repository/Auth/Sign In"")",,,2019-04-05 16:35:11,2019-04-05 16:35:11,0.151s,PASSED
signInResponse = sendRequest(signInRequest),,,2019-04-05 16:35:11,2019-04-05 16:35:19,8.598s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-05 16:35:19,2019-04-05 16:35:19,0.032s,PASSED
jsonSlurper = new groovy.json.JsonSlurper(),,,2019-04-05 16:35:20,2019-04-05 16:35:20,0.010s,PASSED
signInResponseBody = jsonSlurper.parseText(signInResponse.getResponseBodyContent()),,,2019-04-05 16:35:20,2019-04-05 16:35:20,0.042s,PASSED
"authHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + signInResponseBody.data.token))",,,2019-04-05 16:35:20,2019-04-05 16:35:20,0.028s,PASSED
httpHeaderProperties.add(authHeader),,,2019-04-05 16:35:20,2019-04-05 16:35:20,0.044s,PASSED
"Authorization = ""Bearer "" + token",,,2019-04-05 16:35:20,2019-04-05 16:35:20,0.174s,PASSED
response = sendRequest(request),,,2019-04-05 16:35:20,2019-04-05 16:35:21,1.023s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-04-05 16:35:21,2019-04-05 16:35:21,0.017s,PASSED
"verifyElementPropertyValue(response, ""isSuccess"", true)",,,2019-04-05 16:35:21,2019-04-05 16:35:21,0.044s,PASSED
,,,,,,
Test Cases/API Test/Get Organization List/Fail Without Auth,,,2019-04-05 16:35:21,2019-04-05 16:35:22,0.974s,PASSED
"request = findTestObject(""Object Repository/Org Admin/Get Organization List"")",,,2019-04-05 16:35:21,2019-04-05 16:35:21,0.013s,PASSED
response = sendRequest(request),,,2019-04-05 16:35:21,2019-04-05 16:35:22,0.634s,PASSED
"verifyResponseStatusCode(response, 401)",,,2019-04-05 16:35:22,2019-04-05 16:35:22,0.004s,PASSED
